label,hand_mode,recorded_hand,R.Thumb,R.Index,R.Middle,R.Ring,R.Pinky,L.Thumb,L.Index,L.Middle,L.Ring,L.Pinky,aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.8316,0.7996,1.0000,-0.1530,0.9700,0.2830,0.7800,-0.4880,0.2500,1.3276,-7.2931,1.5680,9.1871,2.6697,8.2657
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.8316,0.7996,1.0000,-0.1770,0.9310,0.2680,0.7960,-0.6130,0.2640,-2.9724,-16.3431,13.3380,8.8871,-8.7403,18.8557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.8316,0.8264,1.0000,-0.1480,0.9600,0.2710,0.8360,-0.7560,0.3660,-4.0224,-8.9931,8.7880,12.5771,-7.8803,5.0557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7633,0.8842,0.8264,1.0000,-0.1340,0.9970,0.2960,0.9150,-0.7470,0.4040,0.4876,12.7269,-12.8720,10.9671,-12.2903,-21.3743
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.8072,0.9104,0.8264,1.0000,-0.1530,0.9530,0.2810,0.9220,-0.6160,0.3010,8.5076,23.7369,-39.4720,12.5471,-9.4003,-31.2443
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7853,0.9104,0.8264,1.0000,-0.1610,0.9080,0.2910,0.8700,-0.4610,0.2230,0.3876,17.6969,-37.9620,3.7671,-4.2303,-22.9943
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7633,0.9104,0.8264,1.0000,-0.2560,0.8830,0.2580,0.7960,-0.3900,0.2380,-3.4124,-3.1331,-21.7120,-2.5929,15.0297,4.7757
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7633,0.9367,0.8532,1.0000,-0.2270,0.9020,0.2500,0.7310,-0.4030,0.2150,0.1776,-8.0831,1.8180,-7.6029,3.5997,19.6057
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7413,0.9367,0.8532,1.0000,-0.2130,0.8560,0.2460,0.7450,-0.5620,0.2720,-5.7824,-15.5231,30.4380,-17.5429,15.8697,35.0357
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7193,0.9367,0.8532,1.0000,-0.1960,1.0080,0.2640,0.8070,-0.7890,0.4000,-9.7524,-7.7231,43.4080,-2.0429,2.7897,16.7757
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7193,0.9367,0.8532,1.0000,-0.1620,0.9220,0.2950,0.8770,-0.7680,0.3660,-1.0324,17.9069,1.1780,-7.9029,-13.0703,-5.6143
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7413,0.9104,0.8532,1.0000,-0.1690,0.9840,0.2950,0.9120,-0.5940,0.2660,6.7476,13.7469,-18.4020,-1.5229,-0.8803,-14.5243
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7193,0.9104,0.8532,1.0000,-0.2110,0.8650,0.3030,0.8970,-0.4540,0.2410,-1.2224,-6.4231,-13.8220,5.1571,11.9497,-5.8943
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6973,0.9630,0.8532,1.0000,-0.1880,0.9020,0.2830,0.8080,-0.4390,0.2050,3.2176,-4.9931,5.2580,-8.4729,19.4797,12.6457
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.9367,0.8532,1.0000,-0.1870,0.8730,0.2910,0.7650,-0.5560,0.2460,-1.8624,-14.9431,32.0980,-6.2729,8.2597,26.9557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.9893,0.8532,1.0000,-0.1980,1.0130,0.2410,0.7820,-0.7790,0.4700,-5.1124,1.1169,37.5680,-11.7629,0.8797,18.7057
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.9630,0.8532,1.0000,-0.1150,0.9620,0.2860,0.9100,-0.8880,0.4410,-3.6724,2.4669,-1.4920,2.0071,-23.2103,-17.5843
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.7728,1.0000,-0.1630,1.0150,0.2320,0.9240,-0.5760,0.3470,12.8076,23.8669,-33.0120,0.3771,-14.2503,-30.8443
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,0.9893,0.7728,1.0000,-0.2120,0.8880,0.2200,0.8600,-0.4310,0.2070,14.7976,19.6269,-36.6920,3.9371,12.9297,-20.8043
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.7996,1.0000,-0.2100,0.9070,0.2710,0.7750,-0.3200,0.1810,10.3776,-6.2331,-8.7520,8.7471,5.9197,7.2557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.7996,1.0000,-0.2080,0.7890,0.2790,0.7220,-0.4480,0.1910,-4.1924,-13.8631,39.9980,-4.4229,6.3197,32.2157
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,0.9367,0.7996,1.0000,-0.1820,0.8770,0.2410,0.6990,-0.8600,0.4180,-11.5924,-18.9431,75.7880,-6.5229,-9.2703,31.7557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.7996,1.0000,-0.0550,1.0250,0.3670,0.8760,-0.9490,0.4570,-4.5124,5.0469,5.5680,-7.6729,-27.6703,-0.7143
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.8264,1.0000,-0.0900,0.9530,0.3580,0.9110,-0.6430,0.2390,7.2476,18.7769,-18.8520,-1.4129,-9.4203,-19.4943
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.8264,1.0000,-0.1120,0.8030,0.3470,0.8850,-0.4400,0.1970,21.7776,7.1969,-31.6320,11.6771,14.6697,-10.6743
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,0.9630,0.8264,1.0000,-0.1270,0.8950,0.2950,0.7840,-0.4020,0.1960,4.0276,-16.7231,11.2780,0.7271,22.8797,17.0257
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,0.9367,0.8264,1.0000,-0.1520,0.8850,0.2950,0.7160,-0.5700,0.2380,2.7876,-3.9931,34.2980,-0.8029,3.2597,30.6457
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.8264,1.0000,-0.0940,0.9600,0.3250,0.7420,-0.9010,0.4230,-19.5124,-23.5931,48.8480,-12.7129,-9.6703,16.8357
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6753,0.9630,0.8264,1.0000,-0.0900,1.0100,0.3040,0.8800,-0.8860,0.3720,9.7476,11.5769,-13.8620,-6.0429,-24.5903,-14.4143
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,0.9630,0.8264,1.0000,-0.1300,1.0010,0.2560,0.9130,-0.6020,0.2700,17.1876,28.2169,-37.0120,4.4271,-5.0103,-25.3243
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,0.9367,0.8264,1.0000,-0.1820,0.8160,0.2720,0.8450,-0.4340,0.2080,24.4976,33.5669,-39.8720,14.5271,19.1397,-17.6443
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,0.9367,0.8264,1.0000,-0.1450,0.9760,0.3070,0.7480,-0.4250,0.1930,-0.3424,-9.5531,7.6080,8.1571,15.8797,9.9357
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.8264,1.0000,-0.1640,0.8790,0.2780,0.7240,-0.5870,0.2710,-7.2724,-12.4631,20.0780,-7.4229,-2.9503,26.7357
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,0.9893,0.8264,1.0000,-0.1330,0.9610,0.3070,0.7640,-0.8730,0.3860,-13.3824,-7.9031,30.7080,-11.1829,-8.3803,11.7957
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9893,0.8264,1.0000,-0.1030,1.0390,0.3210,0.9040,-0.8590,0.4240,-0.8024,7.3469,-6.2020,-3.3729,-20.4203,-15.1043
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.8532,1.0000,-0.1350,1.0130,0.2560,0.9220,-0.5870,0.3220,15.5576,31.8469,-42.1120,10.0571,-6.8003,-29.0143
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.8532,1.0000,-0.1930,0.9260,0.2520,0.8600,-0.4270,0.2050,20.0376,10.9169,-41.4920,11.1171,9.9397,-21.4843
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9893,0.8532,1.0000,-0.1950,0.9640,0.2690,0.7630,-0.4130,0.1650,5.2976,-5.5231,0.1780,6.3271,7.7797,4.5557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.8532,1.0000,-0.1870,0.8200,0.2390,0.7420,-0.5220,0.2720,-3.0224,-22.4431,24.2480,-4.9929,1.4797,22.6657
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.8532,1.0000,-0.1650,0.9720,0.2730,0.7530,-0.7700,0.3580,-8.3724,-3.4131,39.6680,-7.9029,2.5097,21.5357
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.8264,1.0000,-0.1140,0.9430,0.2960,0.8690,-0.8510,0.4610,-5.8324,6.5169,5.2680,-4.8729,-13.1203,0.7057
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.7996,1.0000,-0.1010,0.9450,0.3280,0.9140,-0.6740,0.3110,-3.1024,13.4069,-4.2020,6.4971,-4.4003,-21.8743
GOOD,either_hand,left,0.0000,0.0092,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.8264,1.0000,-0.1440,0.9320,0.3200,0.8690,-0.4940,0.2260,19.6976,9.7969,-43.9120,11.1971,5.0197,-19.1043
GOOD,either_hand,left,0.0000,0.0441,1.0000,1.0000,0.0000,0.0000,0.5874,0.9893,0.7996,1.0000,-0.1750,0.8950,0.2670,0.7980,-0.4260,0.2000,6.5976,-1.1731,-0.5220,5.7871,9.3497,1.3157
GOOD,either_hand,left,0.0000,0.0266,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.7996,1.0000,-0.2030,0.8600,0.2380,0.7480,-0.4970,0.2050,-1.2324,-15.6531,13.7280,-6.3729,6.5097,23.0557
GOOD,either_hand,left,0.0000,0.0092,1.0000,1.0000,0.0000,0.0000,0.6534,0.9893,0.7996,1.0000,-0.1820,0.8840,0.2340,0.7290,-0.6760,0.3690,-7.0524,2.9469,45.5180,-10.7229,-3.4203,29.3857
GOOD,either_hand,left,0.0000,0.0004,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.8264,1.0000,-0.1010,0.9710,0.3060,0.8580,-0.8740,0.4360,-7.1624,-11.8931,11.9280,-5.6929,-14.9003,5.3757
GOOD,either_hand,left,0.0000,0.0004,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.8264,1.0000,-0.1280,0.9430,0.3180,0.9070,-0.7270,0.3060,-0.7224,3.9169,3.0580,6.0971,-8.8003,-15.1743
GOOD,either_hand,left,0.0000,0.0004,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.8532,1.0000,-0.1330,0.9360,0.2810,0.8790,-0.5290,0.2650,8.5176,9.8269,-24.0520,11.0971,4.5497,-18.6543
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9630,0.8532,1.0000,-0.1640,0.8860,0.2610,0.7950,-0.4620,0.1960,6.7476,-2.5731,-5.1720,5.8471,14.9297,-0.9443
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,0.9367,0.8532,1.0000,-0.1440,0.8950,0.2720,0.7420,-0.5060,0.2520,-1.6024,-9.3431,5.7680,1.9171,3.1897,17.2857
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6973,0.9367,0.8532,1.0000,-0.1340,0.9590,0.2770,0.7490,-0.7250,0.3780,-12.1224,-18.5031,29.0680,-7.9329,-7.3003,18.9557
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.7193,0.9367,0.8532,1.0000,-0.1190,0.9520,0.2890,0.8610,-0.8690,0.3960,1.0676,6.6369,2.7280,-4.8229,-14.1403,-4.9043
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6973,0.9893,0.8532,1.0000,-0.1180,0.9230,0.3190,0.9040,-0.6440,0.2850,-0.5724,4.7569,-8.3420,6.2271,-5.1903,-19.9243
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.8072,0.9893,0.8800,1.0000,-0.1170,0.9380,0.3030,0.8630,-0.4510,0.2480,2.4476,3.2969,-18.3520,15.5071,0.8197,-14.9243
GOOD,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.8072,0.9893,0.8532,1.0000,-0.1560,0.9090,0.2770,0.7760,-0.4560,0.1700,8.4276,-10.0031,-2.0620,0.2171,14.0997,9.5457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5853,0.2987,-0.0440,0.9280,0.2940,0.8310,-0.5560,0.3080,0.3376,-0.7431,2.6280,-3.1429,-1.8003,2.4757
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5853,0.2987,-0.0530,0.9340,0.2930,0.8300,-0.5600,0.2950,0.8376,-3.1131,4.4580,0.7771,-6.1603,6.9357
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4775,1.0000,0.5853,0.2987,-0.0470,0.9620,0.3050,0.8370,-0.6720,0.3030,0.8076,-4.2131,4.5780,-3.2429,-7.2803,3.4257
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5853,0.2987,-0.0360,0.9550,0.3160,0.8530,-0.6510,0.3130,2.4776,2.9569,-2.0420,-8.7729,-6.5703,-7.0143
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5317,0.2755,-0.0440,0.9260,0.3020,0.8410,-0.5650,0.2820,1.4976,4.2669,-3.0620,1.9371,-4.5203,-4.0343
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5317,0.2755,-0.0450,0.9390,0.3070,0.8310,-0.5320,0.2900,0.4976,-0.5731,1.2680,-0.7229,-2.6003,4.9957
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5317,0.2523,-0.0350,0.9510,0.3070,0.8330,-0.5980,0.2890,0.0376,-1.4231,2.7580,-3.5729,-2.2703,4.8057
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5317,0.2291,-0.0420,0.9260,0.2990,0.8350,-0.6090,0.3150,0.8276,-3.5731,3.2380,12.1671,-5.2703,-0.0043
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4335,1.0000,0.5317,0.2291,-0.0450,0.9470,0.3000,0.8490,-0.6640,0.2900,1.4076,-1.8931,2.1780,6.9071,-2.4503,-1.6943
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4555,1.0000,0.5317,0.1828,-0.0370,0.9270,0.3030,0.8620,-0.5740,0.2980,3.7476,4.1869,-1.5520,5.2171,-0.5803,-2.5943
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4775,1.0000,0.5585,0.2060,-0.0510,0.9330,0.3050,0.8380,-0.5560,0.2690,2.1276,1.2269,-2.1220,12.6371,-1.4903,-3.2043
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4775,1.0000,0.5049,0.2060,-0.0400,0.9410,0.3060,0.8320,-0.5690,0.2910,0.5776,-0.6231,1.5280,-2.2129,-1.1103,4.2457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4995,1.0000,0.5049,0.2060,-0.0460,0.9430,0.2990,0.8460,-0.5970,0.3150,0.4576,-1.2931,2.0880,4.7371,-2.1403,0.5457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5215,1.0000,0.5049,0.2291,-0.0400,0.9520,0.3020,0.8430,-0.5780,0.3150,1.1576,-1.0931,1.3380,9.9871,-1.6203,-0.1243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5215,1.0000,0.5049,0.2060,-0.0360,0.9350,0.3030,0.8280,-0.6160,0.2650,1.2376,-0.8031,3.0480,3.1471,2.8197,2.8057
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5215,1.0000,0.5317,0.1828,-0.0390,0.9630,0.3010,0.8460,-0.5960,0.3230,1.9676,1.5869,0.1580,-6.0629,1.2697,-0.4243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.4995,1.0000,0.5317,0.1596,-0.0430,0.9460,0.2890,0.8350,-0.5830,0.3260,1.8276,0.8169,-0.6520,-1.3829,-2.6703,-1.3243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5215,1.0000,0.5317,0.1596,-0.0390,0.9410,0.3050,0.8520,-0.5790,0.3040,1.7476,-1.4031,2.2280,10.0471,-1.0103,1.7857
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5317,0.1828,-0.0360,0.9520,0.3020,0.8340,-0.5890,0.3080,1.8476,0.8969,1.6480,2.9671,0.3797,2.1857
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5317,0.2060,-0.0450,0.9540,0.3040,0.8460,-0.5520,0.3420,0.3076,-0.9831,1.4480,8.1571,-3.2003,1.4857
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5049,0.2060,-0.0310,0.9430,0.3090,0.8410,-0.6010,0.3030,-0.1224,-2.8331,2.2080,7.4471,-1.7703,-0.7443
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5049,0.2060,-0.0370,0.9480,0.2960,0.8420,-0.5800,0.3190,2.8476,0.1169,1.6280,-0.9029,0.1497,0.5457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.5317,0.2060,-0.0340,0.9490,0.2980,0.8320,-0.5860,0.3100,1.6576,1.1069,0.0880,2.4471,-3.0803,-0.1243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.5317,0.2060,-0.0360,0.9510,0.3020,0.8210,-0.5850,0.3090,0.2976,-2.7631,2.7880,-4.8129,3.1897,4.7657
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5317,0.2060,-0.0310,0.9480,0.3060,0.8360,-0.5700,0.3530,-0.7324,-3.3231,4.4380,0.2571,-2.0103,5.7257
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5317,0.2060,-0.0270,0.9440,0.3120,0.8590,-0.6010,0.3090,-0.6024,-1.5531,3.3480,6.8871,-2.3003,-2.5743
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2291,-0.0330,0.9270,0.3050,0.8420,-0.5970,0.2840,1.9976,0.9469,1.2480,4.1571,2.0097,-1.7243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2291,-0.0290,0.9340,0.3030,0.8410,-0.5730,0.3180,1.8276,-0.4131,1.6280,-2.1329,3.8897,0.4257
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5317,0.2060,-0.0310,0.9410,0.3060,0.8360,-0.5940,0.3320,2.3976,3.0769,-0.7220,-6.7129,-1.2003,1.3857
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5317,0.2060,-0.0310,0.9540,0.3040,0.8410,-0.5780,0.3440,1.7176,1.6569,-0.6120,1.9571,-1.7603,-2.2343
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2060,-0.0350,0.9580,0.2960,0.8240,-0.5870,0.2820,1.5876,-1.1031,1.2980,6.9871,0.7297,-1.9343
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2291,-0.0310,0.9410,0.3030,0.8390,-0.5760,0.3120,1.2676,-0.4931,0.6680,-4.2329,0.2497,2.5357
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2523,-0.0260,0.9330,0.3080,0.8570,-0.5860,0.3360,0.5876,0.3069,0.6980,-0.8729,-3.2303,0.7057
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6973,1.0000,0.5049,0.2060,-0.0400,0.9330,0.3030,0.8290,-0.5680,0.2890,1.8276,-1.6231,2.6680,4.1671,0.2297,3.2657
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.5317,0.2291,-0.0320,0.9440,0.2970,0.8210,-0.5580,0.3090,0.3676,-1.9131,3.9280,-0.0529,3.5197,10.5457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.5317,0.2060,-0.0210,0.9400,0.3050,0.8480,-0.6070,0.3840,-0.0224,-2.7131,4.1880,-2.9629,-5.4203,6.6157
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6534,1.0000,0.5049,0.2291,-0.0230,0.9670,0.3050,0.8410,-0.6620,0.3160,0.9176,0.5769,1.0880,9.5571,-5.6003,-6.5943
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5049,0.2291,-0.0250,0.9500,0.3110,0.8380,-0.5720,0.3040,2.7176,1.3769,0.9680,3.2571,2.3497,-2.6043
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5049,0.2291,-0.0300,0.9420,0.3100,0.8340,-0.5380,0.3100,0.8476,0.0269,-0.0020,-3.1329,-0.1903,2.5457
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5317,0.2291,-0.0220,0.9320,0.3040,0.8350,-0.5770,0.3090,1.4076,0.6669,1.1880,3.0971,-4.7003,4.4857
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6314,1.0000,0.5317,0.2523,-0.0180,0.9600,0.3200,0.8460,-0.6490,0.3530,2.2676,-0.1031,1.8880,1.3271,-5.4803,0.6757
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5585,0.2291,-0.0200,0.9480,0.3080,0.8540,-0.6500,0.3180,1.0876,4.2469,-2.9120,3.2871,-3.1603,-9.4143
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5585,0.2291,-0.0310,0.9560,0.3060,0.8370,-0.5300,0.2980,3.0976,4.8569,-6.0420,1.1971,-1.2203,-5.2943
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.6094,1.0000,0.5585,0.2291,-0.0310,0.9580,0.3070,0.8170,-0.5110,0.2860,2.5076,0.7669,-0.3320,-7.4529,1.9797,7.1657
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.5585,0.2987,-0.0330,0.9410,0.2990,0.8250,-0.5480,0.3270,-1.9024,-5.7631,5.7680,-3.9129,1.0597,9.8057
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5585,0.2755,-0.0240,0.9380,0.2960,0.8340,-0.6980,0.3530,-3.3824,-10.2931,7.1680,7.6971,-4.4903,-0.9543
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5585,0.2523,-0.0310,0.9400,0.3060,0.8600,-0.6350,0.3250,2.5376,1.4769,-0.9120,3.1771,-2.3603,-5.5543
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5585,0.2523,-0.0230,0.9450,0.3030,0.8460,-0.5410,0.2980,0.8876,3.1269,-2.8520,4.6871,-2.2303,-3.9743
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.5585,0.2523,-0.0220,0.9350,0.3200,0.8250,-0.5250,0.2990,3.1476,0.9269,0.2780,-2.6829,-0.6503,4.1557
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5874,1.0000,0.5585,0.2523,-0.0270,0.9260,0.3050,0.8320,-0.5580,0.3230,1.6876,1.4369,1.7780,1.4871,-1.7303,6.1357
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5654,1.0000,0.5585,0.2523,-0.0220,0.9640,0.3070,0.8590,-0.7200,0.3780,1.7376,0.1969,1.3080,3.6471,-5.2703,-5.9343
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5317,0.2523,-0.0280,0.9450,0.3050,0.8490,-0.5980,0.3250,3.8476,4.0569,-5.2120,9.6771,-1.8103,-14.1243
CALL,either_hand,left,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5434,1.0000,0.5049,0.2291,-0.0340,0.9340,0.3140,0.8310,-0.5300,0.2770,1.0976,3.0769,-3.3120,-2.8929,1.5397,-2.1943
